Name,Acceleration,Weight,Traction,MiniTurbo,Invincibility,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling
"{""character"":""Cat Peach"",""body"":""Streetle"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",15,7,15,12,12,8,13,8,7,12,13,13,10
"{""character"":""Cat Peach"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Super Glider""}",15,5,16,14,12,7,11,12,5,13,12,13,11
"{""character"":""Cat Peach"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",16,4,16,15,11,6,11,11,6,13,12,14,11
"{""character"":""Cat Peach"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Wario Wing""}",15,6,15,14,12,7,10,12,6,13,13,13,10
"{""character"":""Cat Peach"",""body"":""Streetle"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",16,5,15,15,11,6,10,11,6,13,13,14,10
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",11,8,9,10,14,11,10,12,9,13,11,12,13
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",12,7,9,11,13,10,10,11,10,13,11,13,13
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",11,9,8,10,14,11,9,12,10,13,12,12,12
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Roller"",""glider"":""Super Glider""}",13,6,8,13,10,9,10,12,7,14,12,13,14
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Roller"",""glider"":""Cloud Glider""}",14,5,8,14,9,8,10,11,8,14,12,14,14
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Roller"",""glider"":""Wario Wing""}",13,7,7,13,10,9,9,12,8,14,13,13,13
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Slim"",""glider"":""Super Glider""}",9,8,5,9,14,12,9,11,11,14,12,13,13
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Slim"",""glider"":""Cloud Glider""}",10,7,5,10,13,11,9,10,12,14,12,14,13
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Slim"",""glider"":""Wario Wing""}",9,9,4,9,14,12,8,11,12,14,13,13,12
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Metal"",""glider"":""Super Glider""}",7,10,6,7,15,13,10,11,8,12,10,9,11
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Metal"",""glider"":""Cloud Glider""}",8,9,6,8,14,12,10,10,9,12,10,10,11
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Metal"",""glider"":""Wario Wing""}",7,11,5,7,15,13,9,11,9,12,11,9,10
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Button"",""glider"":""Super Glider""}",12,6,7,12,12,10,9,11,9,13,11,11,14
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Button"",""glider"":""Cloud Glider""}",13,5,7,13,11,9,9,10,10,13,11,12,14
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Button"",""glider"":""Wario Wing""}",12,7,6,12,12,10,8,11,10,13,12,11,13
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Off-Road"",""glider"":""Super Glider""}",10,9,10,8,16,12,11,10,9,11,9,11,12
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",11,8,10,9,15,11,11,9,10,11,9,12,12
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",10,10,9,8,16,12,10,10,10,11,10,11,11
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Cushion"",""glider"":""Super Glider""}",11,7,10,11,15,10,8,13,8,12,9,12,12
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",12,6,10,12,14,9,8,12,9,12,9,13,12
"{""character"":""Cat Peach"",""body"":""Sneeker"",""tire"":""Cushion"",""glider"":""Wario Wing""}",11,8,9,11,15,10,7,13,9,12,10,12,11
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",11,8,9,10,12,11,10,12,9,13,11,12,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",12,7,9,11,11,10,10,11,10,13,11,13,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",11,9,8,10,12,11,9,12,10,13,12,12,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Monster"",""glider"":""Super Glider""}",9,10,11,9,13,11,9,10,9,10,9,10,10
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Monster"",""glider"":""Wario Wing""}",9,11,10,9,13,11,8,10,10,10,10,10,9
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Super Glider""}",13,6,8,13,8,9,10,12,7,14,12,13,14
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Cloud Glider""}",14,5,8,14,7,8,10,11,8,14,12,14,14
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Wario Wing""}",13,7,7,13,8,9,9,12,8,14,13,13,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Roller"",""glider"":""Peach Parasol""}",14,6,7,14,7,8,9,11,8,14,13,14,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Super Glider""}",9,8,5,9,12,12,9,11,11,14,12,13,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Cloud Glider""}",10,7,5,10,11,11,9,10,12,14,12,14,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Wario Wing""}",9,9,4,9,12,12,8,11,12,14,13,13,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Slim"",""glider"":""Peach Parasol""}",10,8,4,10,11,11,8,10,12,14,13,14,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Slick"",""glider"":""Super Glider""}",8,9,4,7,12,13,7,9,11,12,8,10,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Slick"",""glider"":""Wario Wing""}",8,10,3,7,12,13,6,9,12,12,9,10,11
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Super Glider""}",7,10,6,7,13,13,10,11,8,12,10,9,11
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Cloud Glider""}",8,9,6,8,12,12,10,10,9,12,10,10,11
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Wario Wing""}",7,11,5,7,13,13,9,11,9,12,11,9,10
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Metal"",""glider"":""Peach Parasol""}",8,10,5,8,12,12,9,10,9,12,11,10,10
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Super Glider""}",12,6,7,12,10,10,9,11,9,13,11,11,14
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Cloud Glider""}",13,5,7,13,9,9,9,10,10,13,11,12,14
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Wario Wing""}",12,7,6,12,10,10,8,11,10,13,12,11,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Button"",""glider"":""Peach Parasol""}",13,6,6,13,9,9,8,10,10,13,12,12,13
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Super Glider""}",10,9,10,8,14,12,11,10,9,11,9,11,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",11,8,10,9,13,11,11,9,10,11,9,12,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",10,10,9,8,14,12,10,10,10,11,10,11,11
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",11,9,9,9,13,11,10,9,10,11,10,12,11
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Super Glider""}",11,7,10,11,13,10,8,13,8,12,9,12,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",12,6,10,12,12,9,8,12,9,12,9,13,12
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Wario Wing""}",11,8,9,11,13,10,7,13,9,12,10,12,11
"{""character"":""Cat Peach"",""body"":""Master Cycle"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",12,7,9,12,12,9,7,12,9,12,10,13,11
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",14,7,14,12,12,9,10,12,10,14,12,13,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",15,6,14,13,11,8,10,11,11,14,12,14,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",14,8,13,12,12,9,9,12,11,14,13,13,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",15,7,13,13,11,8,9,11,11,14,13,14,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Super Glider""}",12,9,16,11,13,9,9,10,10,11,10,11,11
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Cloud Glider""}",13,8,16,12,12,8,9,9,11,11,10,12,11
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Wario Wing""}",12,10,15,11,13,9,8,10,11,11,11,11,10
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Monster"",""glider"":""Peach Parasol""}",13,9,15,12,12,8,8,9,11,11,11,12,10
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Super Glider""}",16,5,13,15,8,7,10,12,8,15,13,14,15
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Cloud Glider""}",17,4,13,16,7,6,10,11,9,15,13,15,15
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Wario Wing""}",16,6,12,15,8,7,9,12,9,15,14,14,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Roller"",""glider"":""Peach Parasol""}",17,5,12,16,7,6,9,11,9,15,14,15,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Super Glider""}",12,7,10,11,12,10,9,11,12,15,13,14,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Cloud Glider""}",13,6,10,12,11,9,9,10,13,15,13,15,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Wario Wing""}",12,8,9,11,12,10,8,11,13,15,14,14,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Slim"",""glider"":""Peach Parasol""}",13,7,9,12,11,9,8,10,13,15,14,15,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Slick"",""glider"":""Super Glider""}",11,8,9,9,12,11,7,9,12,13,9,11,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Slick"",""glider"":""Wario Wing""}",11,9,8,9,12,11,6,9,13,13,10,11,12
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Metal"",""glider"":""Super Glider""}",10,9,11,9,13,11,10,11,9,13,11,10,12
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Metal"",""glider"":""Wario Wing""}",10,10,10,9,13,11,9,11,10,13,12,10,11
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Super Glider""}",15,5,12,14,10,8,9,11,10,14,12,12,15
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Cloud Glider""}",16,4,12,15,9,7,9,10,11,14,12,13,15
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Wario Wing""}",15,6,11,14,10,8,8,11,11,14,13,12,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Button"",""glider"":""Peach Parasol""}",16,5,11,15,9,7,8,10,11,14,13,13,14
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Super Glider""}",13,8,15,10,14,10,11,10,10,12,10,12,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",14,7,15,11,13,9,11,9,11,12,10,13,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",13,9,14,10,14,10,10,10,11,12,11,12,12
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",14,8,14,11,13,9,10,9,11,12,11,13,12
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Super Glider""}",14,6,15,13,13,8,8,13,9,13,10,13,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",15,5,15,14,12,7,8,12,10,13,10,14,13
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Wario Wing""}",14,7,14,13,13,8,7,13,10,13,11,13,12
"{""character"":""Cat Peach"",""body"":""W 25 Silver Arrow"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",15,6,14,14,12,7,7,12,10,13,11,14,12
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",12,6,12,10,13,11,10,12,10,12,12,11,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",13,5,12,11,12,10,10,11,11,12,12,12,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",12,7,11,10,13,11,9,12,11,12,13,11,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",13,6,11,11,12,10,9,11,11,12,13,12,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Monster"",""glider"":""Super Glider""}",10,8,14,9,14,11,9,10,10,9,10,9,12
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Monster"",""glider"":""Wario Wing""}",10,9,13,9,14,11,8,10,11,9,11,9,11
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Super Glider""}",14,4,11,13,9,9,10,12,8,13,13,12,16
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Cloud Glider""}",15,3,11,14,8,8,10,11,9,13,13,13,16
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Wario Wing""}",14,5,10,13,9,9,9,12,9,13,14,12,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Roller"",""glider"":""Peach Parasol""}",15,4,10,14,8,8,9,11,9,13,14,13,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Super Glider""}",10,6,8,9,13,12,9,11,12,13,13,12,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Cloud Glider""}",11,5,8,10,12,11,9,10,13,13,13,13,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Wario Wing""}",10,7,7,9,13,12,8,11,13,13,14,12,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Slim"",""glider"":""Peach Parasol""}",11,6,7,10,12,11,8,10,13,13,14,13,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Slick"",""glider"":""Super Glider""}",9,7,7,7,13,13,7,9,12,11,9,9,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Slick"",""glider"":""Wario Wing""}",9,8,6,7,13,13,6,9,13,11,10,9,13
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Super Glider""}",8,8,9,7,14,13,10,11,9,11,11,8,13
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Cloud Glider""}",9,7,9,8,13,12,10,10,10,11,11,9,13
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Wario Wing""}",8,9,8,7,14,13,9,11,10,11,12,8,12
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Metal"",""glider"":""Peach Parasol""}",9,8,8,8,13,12,9,10,10,11,12,9,12
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Super Glider""}",13,4,10,12,11,10,9,11,10,12,12,10,16
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Cloud Glider""}",14,3,10,13,10,9,9,10,11,12,12,11,16
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Wario Wing""}",13,5,9,12,11,10,8,11,11,12,13,10,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Button"",""glider"":""Peach Parasol""}",14,4,9,13,10,9,8,10,11,12,13,11,15
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Super Glider""}",11,7,13,8,15,12,11,10,10,10,10,10,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",12,6,13,9,14,11,11,9,11,10,10,11,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",11,8,12,8,15,12,10,10,11,10,11,10,13
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",12,7,12,9,14,11,10,9,11,10,11,11,13
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Super Glider""}",12,5,13,11,14,10,8,13,9,11,10,11,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",13,4,13,12,13,9,8,12,10,11,10,12,14
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Wario Wing""}",12,6,12,11,14,10,7,13,10,11,11,11,13
"{""character"":""Cat Peach"",""body"":""Blue Falcon"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",13,5,12,12,13,9,7,12,10,11,11,12,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",11,9,16,10,13,9,12,12,9,14,13,13,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",12,8,16,11,12,8,12,11,10,14,13,14,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",11,10,15,10,13,9,11,12,10,14,14,13,12
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",12,9,15,11,12,8,11,11,10,14,14,14,12
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Super Glider""}",9,11,18,9,14,9,11,10,9,11,11,11,10
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Cloud Glider""}",10,10,18,10,13,8,11,9,10,11,11,12,10
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Wario Wing""}",9,12,17,9,14,9,10,10,10,11,12,11,9
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Monster"",""glider"":""Peach Parasol""}",10,11,17,10,13,8,10,9,10,11,12,12,9
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Super Glider""}",13,7,15,13,9,7,12,12,7,15,14,14,14
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Cloud Glider""}",14,6,15,14,8,6,12,11,8,15,14,15,14
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Wario Wing""}",13,8,14,13,9,7,11,12,8,15,15,14,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Roller"",""glider"":""Peach Parasol""}",14,7,14,14,8,6,11,11,8,15,15,15,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Super Glider""}",9,9,12,9,13,10,11,11,11,15,14,14,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Cloud Glider""}",10,8,12,10,12,9,11,10,12,15,14,15,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Wario Wing""}",9,10,11,9,13,10,10,11,12,15,15,14,12
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Slim"",""glider"":""Peach Parasol""}",10,9,11,10,12,9,10,10,12,15,15,15,12
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Slick"",""glider"":""Super Glider""}",8,10,11,7,13,11,9,9,11,13,10,11,12
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Slick"",""glider"":""Wario Wing""}",8,11,10,7,13,11,8,9,12,13,11,11,11
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Super Glider""}",7,11,13,7,14,11,12,11,8,13,12,10,11
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Cloud Glider""}",8,10,13,8,13,10,12,10,9,13,12,11,11
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Wario Wing""}",7,12,12,7,14,11,11,11,9,13,13,10,10
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Metal"",""glider"":""Peach Parasol""}",8,11,12,8,13,10,11,10,9,13,13,11,10
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Super Glider""}",12,7,14,12,11,8,11,11,9,14,13,12,14
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Cloud Glider""}",13,6,14,13,10,7,11,10,10,14,13,13,14
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Wario Wing""}",12,8,13,12,11,8,10,11,10,14,14,12,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Button"",""glider"":""Peach Parasol""}",13,7,13,13,10,7,10,10,10,14,14,13,13
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Super Glider""}",10,10,17,8,15,10,13,10,9,12,11,12,12
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",11,9,17,9,14,9,13,9,10,12,11,13,12
"{""character"":""Cat Peach"",""body"":""Tanooki Kart"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",10,11,16,8,15,10,12,10,10,12,12,12,11
